ID,Codice,Titolo,Categoria,Sottocategoria,Sottocategoria (ID),Tipologia,Prezzo,Qtà scatola,Qtà disponibile,ML,Capacità,Capacità (ID),Colore,Color,Finitura,Materiale,Materiale (ID),Imboccatura,Materiale *,Immagine,Abstract (it),Abstract (en),Nota fitting (it),Nota fitting en)
1229,CP410.0065,Sophie,Contagocce,Sophie,42,Contagocce,"1,27",144,342,0,,0,"Ghiera oro rosa satinato, bulbo bianco","Matt rose gold collar, white bulb",Metallizato,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/CP410.0046_(1).jpg,"<p>Il contagocce Sophie, dal design elegante e slanciato, &egrave; ideale per il prelievo di formulazioni fluide come sieri e olii cosmetiche e per la cura dei capelli.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Sophie dropper, with an elegant and slender design, is ideal for the withdrawal of fluid formulations such as serums and cosmetic oils and for hair care.</pre>",Per flacone vetro Etoile 15 ml,For glass bottle Etoile 15 ml
1232,CP410.0066,Sophie,Contagocce,Sophie,42,Contagocce,"1,7",144,11580,0,,0,"Ghiera verde opacato pantone 742, bulbo bianco","Matt green pantone 742 collar, white bulb",Satinato,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/sphie verde.jpg,"<p>Il contagocce Sophie, dal design elegante e slanciato, &egrave; ideale per il prelievo di formulazioni fluide come sieri e olii cosmetiche e per la cura dei capelli.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Sophie dropper, with an elegant and slender design, is ideal for the withdrawal of fluid formulations such as serums and cosmetic oils and for hair care.</pre>",Per flacone vetro Etoile 30 ml,For glass bottle Etoile 30 ml
1233,CP410.0067,Sophie,Contagocce,Sophie,42,Contagocce,"0,96",144,0,0,,0,"Ghiera bianco, bulbo blu","White collar, blue bulb",Nessuna finitura,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/sophie bianco blu.jpg,"<p>Il contagocce Sophie, dal design elegante e slanciato, &egrave; ideale per il prelievo di formulazioni fluide come sieri e olii cosmetiche e per la cura dei capelli.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Sophie dropper, with an elegant and slender design, is ideal for the withdrawal of fluid formulations such as serums and cosmetic oils and for hair care. </pre>",Per flacone vetro Etoile 30 ml,For glass bottle Etoile 30 ml
1234,CP410.0068,Sophie,Contagocce,Sophie,42,Contagocce,"0,96",144,1728,0,,0,"Ghiera Bianco satinato, bulbo rosa","Matt white collar, rose bulb",Satinato,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/sophie bianco sat rosa.jpg,"<p>Il contagocce Sophie, dal design elegante e slanciato, &egrave; ideale per il prelievo di formulazioni fluide come sieri e olii cosmetiche e per la cura dei capelli.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Sophie dropper, with an elegant and slender design, is ideal for the withdrawal of fluid formulations such as serums and cosmetic oils and for hair care. </pre>",Per flacone vetro Etoile 30 ml,For glass bottle Etoile 30 ml
1215,CP410.0069,Sophie,Contagocce,Sophie,42,Contagocce,"0,92",144,0,0,,0,Ghiera e bulbo bianco,White collar and bulb,Nessuna finitura,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/CG410.0080-2(1).jpg,"<p>Il contagocce Sophie, dal design elegante e slanciato, &egrave; ideale per il prelievo di formulazioni fluide come sieri e olii cosmetiche e per la cura dei capelli.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Sophie dropper, with an elegant and slender design, is ideal for the withdrawal of fluid formulations such as serums and cosmetic oils and for hair care.</pre>",Per flacone vetro Double-Giada-Mabel 50 ml,For glass bottle Double-Giada-Mabel 50 ml
1216,CP410.0070,Sophie,Contagocce,Sophie,42,Contagocce,"0,92",144,0,0,,0,"Ghiera bianco satinato, bulbo bianco","White matt collar, white bulb",Satinato,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/CONTAGOCCE SOPHIE.147 (1).jpg,"<p>Il contagocce Sophie, dal design elegante e slanciato, &egrave; ideale per il prelievo di formulazioni fluide come sieri e olii cosmetiche e per la cura dei capelli.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Sophie dropper, with an elegant and slender design, is ideal for the withdrawal of fluid formulations such as serums and cosmetic oils and for hair care. </pre>",Per flacone vetro Double-Giada-Mabel 50 ml,For glass bottle Double-Giada-Mabel 50 ml
1217,CP410.0071,Sophie,Contagocce,Sophie,42,Contagocce,"0,92",144,0,0,,0,"Ghiera nero satinato, bulbo nero","Matt black collar, black bulb",Satinato,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/CP410.0022(1).jpg,"<p>Il contagocce Sophie, dal design elegante e slanciato, &egrave; ideale per il prelievo di formulazioni fluide come sieri e olii cosmetiche e per la cura dei capelli.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Sophie dropper, with an elegant and slender design, is ideal for the withdrawal of fluid formulations such as serums and cosmetic oils and for hair care.</pre>",Per flacone vetro Double-Giada-Mabel 50 ml,For glass bottle Double-Giada-Mabel 50 ml
1218,CP410.0072,Sophie,Contagocce,Sophie,42,Contagocce,"0,92",144,0,0,,0,Ghiera e bulbo nero,Black collar and bulb,Nessuna finitura,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/sophie nero nero.jpg,"<p>Il contagocce Sophie, dal design elegante e slanciato, &egrave; ideale per il prelievo di formulazioni fluide come sieri e olii cosmetiche e per la cura dei capelli.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Sophie dropper, with an elegant and slender design, is ideal for the withdrawal of fluid formulations such as serums and cosmetic oils and for hair care.</pre>",Per flacone vetro Double -Giada - Mabel 50 ml,For glass bottle Double - Giada - Mabel 50 ml
1221,CP410.0073,Sophie,Contagocce,Sophie,42,Contagocce,"1,27",144,0,0,,0,"Ghiera oro satinato, bulbo bianco","Matt gold collar, white bulb",Metallizato,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/CP410.0058(1).jpg,"<p>Il contagocce Sophie, dal design elegante e slanciato, &egrave; ideale per il prelievo di formulazioni fluide come sieri e olii cosmetiche e per la cura dei capelli.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Sophie dropper, with an elegant and slender design, is ideal for the withdrawal of fluid formulations such as serums and cosmetic oils and for hair care. </pre>",Per flacone vetro Double-Giada-Mabel 50 ml,For glass bottle Double-Giada-Mabel 50 ml
1222,CP410.0074E,Sophie,Contagocce,Sophie,42,Contagocce,"1,22",144,0,0,,0,"Ghiera oro brillante, bulbo bianco","Shiny gold collar, white bulb",Metallizato,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/sophie oro bri bianco.jpg,"<p>Il contagocce Sophie, dal design elegante e slanciato, &egrave; ideale per il prelievo di formulazioni fluide come sieri e olii cosmetiche e per la cura dei capelli.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Sophie dropper, with an elegant and slender design, is ideal for the withdrawal of fluid formulations such as serums and cosmetic oils and for hair care. </pre>",Per flaconi vetro Double-Giada-Mabel 50 ml,For glass bottles Double-Giada-Mabel 50 ml
1223,CP410.0075,Sophie,Contagocce,Sophie,42,Contagocce,"1,27",144,0,0,,0,"Ghiera argento satinato, bulbo bianco","Matt silver collar, white bulb",Metallizato,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/CP410.0011 sophie arg matt allu-2(1).jpg,"<p>Il contagocce Sophie, dal design elegante e slanciato, &egrave; ideale per il prelievo di formulazioni fluide come sieri e olii cosmetiche e per la cura dei capelli.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Sophie dropper, with an elegant and slender design, is ideal for the withdrawal of fluid formulations such as serums and cosmetic oils and for hair care. </pre>",Per flacone vetro Double-Giada-Mabel 50 ml,For glass bottle Double-Giada-Mabel 50 ml
1224,CP410.0076,Sophie,Contagocce,Sophie,42,Contagocce,"1,27",144,0,0,,0,"Ghiera argento brillante, bulbo bianco","Shiny silver collar, white bulb",Metallizato,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/sophie arg bri bianco.jpg,"<p>Il contagocce Sophie, dal design elegante e slanciato, &egrave; ideale per il prelievo di formulazioni fluide come sieri e olii cosmetiche e per la cura dei capelli.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Sophie dropper, with an elegant and slender design, is ideal for the withdrawal of fluid formulations such as serums and cosmetic oils and for hair care. </pre>",Per flacone vetro Double-Giada-Mabel 50 ml,For glass bottle Double-Giada-Mabel 50 ml
1220,CP410.0077,Sophie,Contagocce,Sophie,42,Contagocce,"0,96",144,0,0,,0,"Ghiera bianco, bulbo blu Pantone 280U","White collar, blue bulb Pantone 280U",Nessuna finitura,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/sophie bianco blu 280u.jpg,"<p>Il contagocce Sophie, dal design elegante e slanciato, &egrave; ideale per il prelievo di formulazioni fluide come sieri e olii cosmetiche e per la cura dei capelli.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Sophie dropper, with an elegant and slender design, is ideal for the withdrawal of fluid formulations such as serums and cosmetic oils and for hair care. </pre>",Per flacone vetro Double-Giada-Mabel 50 ml,For glass bottle Double-Giada-Mabel 50 ml
1289,CP410.0078,Sophie,Contagocce,Sophie,42,Contagocce,"0,96",144,0,0,,0,"Ghiera bianco, bulbo skin plus","White collar, skin plus bulb",Nessuna finitura,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/sophie bianco skin plus.jpg,"<p>Il contagocce Sophie, dal design elegante e slanciato, &egrave; ideale per il prelievo di formulazioni fluide come sieri e olii cosmetiche e per la cura dei capelli.</p>","<p>The Sophie dropper, with an elegant and slender design, is ideal for the withdrawal of fluid formulations such as serums and cosmetic oils and for hair care.</p>",Per flacone vetro Double-Giada-Mabel 50 ml,For glass bottle Double-Giada-Mabel 50 ml
1290,CP410.0079,Sophie,Contagocce,Sophie,42,Contagocce,"0,96",144,0,0,,0,"Ghiera nero, bulbo skin plus","Black collar, skin plus bulb",Nessuna finitura,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/sophie nero skin plus.jpg,"<p>Il contagocce Sophie, dal design elegante e slanciato, &egrave; ideale per il prelievo di formulazioni fluide come sieri e olii cosmetiche e per la cura dei capelli.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Sophie dropper, with an elegant and slender design, is ideal for the withdrawal of fluid formulations such as serums and cosmetic oils and for hair care. </pre>",Per flaconi vetro    Double - Giada - Mabel 50 ml,For glass bottles    Double - Giada - Mabel 50 ml
1219,CP410.0080,Sophie,Contagocce,Sophie,42,Contagocce,"0,96",144,0,0,,0,"Ghiera Bianco, bulbo rosa","White collar, pink bulb",Nessuna finitura,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/sphie bianco rosa(1).jpg,"<p>Il contagocce Sophie, dal design elegante e slanciato, &egrave; ideale per il prelievo di formulazioni fluide come sieri e olii cosmetiche e per la cura dei capelli.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Sophie dropper, with an elegant and slender design, is ideal for the withdrawal of fluid formulations such as serums and cosmetic oils and for hair care. </pre>",Per flacone vetro Double-Giada-Mabel 50ml,For glass bottle Double-Giada-Mabel 50ml
1328,CP410.0082,Sophie,Contagocce,Sophie,42,Contagocce,"1,27",144,0,0,,0,"Ghiera Oro satinato, bulbo bianco","Matte Gold collar, White bulb",Metallizato,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/Contagocce sophie oro satinato bulbo bianco.jpg,,,Per flacone vetro Ambra 100 ml,For glass bottle Ambra 100 ml
1329,CP410.0085E,Sophie,Contagocce,Sophie,42,Contagocce,"0,92",144,0,0,,0,"Ghiera bianca satinata, bulbo bianco","Matte white collar, white bulb",Satinato,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/CONTAGOCCE SOPHIE.147(1)(1)(1).jpg,,,Per flacone vetro New Cristal 15 ml,For glass bottle New Cristal 15 ml
431,HH040.0116,Sophie,Coperchi,Sophie,52,Coperchio,"0,91",1500,400,0,,0,Bianco,White,Lucido,PP,4,GCMI 40/400,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/HH040.0116.jpg,"<p>Imaballato alla rinfusa</p>  <p>GUARNIZIONE INCLUSA di spessore 1,5 mm</p>","<p>Random packing</p>  <p>LINER INCLUDED, thickness 1,5 mm</p>",,
676,HH040.0142,Sophie,Coperchi,Sophie,52,Coperchio,"1,42",96,686,0,,0,Argento brillante,Shiny silver,Metallizato,PP,4,GCMI 40/400,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/cop sophie 40 arg bri.jpg,<p>GUARNIZIONE INCLUSA</p>,<p>LINER INCLUDED</p>,,
1118,HH040.0173,Sophie,Coperchi,Sophie,52,Coperchio,"1,59",96,536,0,,0,Oro satinato,Matte Gold,Metallizato,PP,4,GCMI 40/400,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/hh040.0173.jpg,<p>GUARNIZIONE INCLUSA</p>,<p>LINER INCLUDED</p>,,
1120,HH040.0190,Sophie,Coperchi,Sophie,52,Coperchio,"0,91",96,2119,0,,0,Bianco,White,Opaco,PP,4,GCMI 40/400,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/HH040.0116(1)(1).jpg,<p>Imballato allineato</p>  <p>&nbsp;</p>,<p>Aligned packed</p>  <p>&nbsp;</p>,,
1121,HH040.0192,Sophie,Coperchi,Sophie,52,Coperchio,"0,91",96,1324,0,,0,Bianco,White,Opaco,PIR PP,67,GCMI 40/400,PIR PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/HH040.0116(1)(1)(1).jpg,<p>Imballato allineato</p>  <p>GUARNIZIONE INCLUSA</p>,<p>Aligned packed</p>  <p>LINER INCLUDED</p>,,
1143,HH048.0418,Sophie,Coperchi,Sophie,52,Coperchio,"0,96",112,312,0,,0,Nero,Black,Lucido,PP,4,GCMI 48/400,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/hh048.0418.jpg,<p>Articoli&nbsp;imballati&nbsp;allineati.</p>,<p>Aligned packed</p>,,
673,HH048.0481,Sophie,Coperchi,Sophie,52,Coperchio,"0,96",1000,620,0,,0,Nero,Black,Lucido,PP,4,GCMI 48/400,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/hh048.0418-2.jpg,<p>Articoli imballati alla rinfusa</p>,<p>Random packed</p>,,
1162,HH058.0169,Sophie,Coperchi,Sophie,52,Coperchio,"1,03",500,4440,0,,0,Bianco,White,Lucido,PP,4,GCMI 58/400,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/HH040.0116(1)(1)(1)(1).jpg,<p>Imballati alla rinfusa</p>  <p>GUARNIZIONE INCLUSA</p>,<p>Random packing</p>  <p>LINER INCLUDED</p>,,
1163,HH058.0287,Sophie,Coperchi,Sophie,52,Coperchio,"1,03",112,136,0,,0,Nero,Black,Lucido,PP,4,GCMI 58/400,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/hh058.0287.jpg,<p>GUARNIZIONE INCLUSA</p>,<p>LINER INCLUDED<br /> &nbsp;</p>,,
663,DI15F.0011,SPRAY,Profumeria,Spray,108,Spray,"0,56",54,2560,0,,0,Argento satinato,Matte silver,Nessuna finitura,Alluminio,61,FEA 15,Alluminio,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/DI15F.0011.jpg,"<p>Il dispenser spray profumeria, dal design lineare ed elegante &egrave; ideale per l&rsquo;erogazione di soluzioni profumate.</p>","<p>&nbsp;</p>  <p>The perfumery spray dispenser, with its linear and elegant design, is ideal for dispensing perfumed solutions.</p>",,
665,DI15F.0015,SPRAY,Profumeria,Spray,108,Spray,"0,53",1000,0,0,,0,Oro brillante,Shiny gold,Nessuna finitura,Alluminio,61,FEA 15,Alluminio,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/DI15F.0015.jpg,"<p>Il dispenser spray profumeria, dal design lineare ed elegante &egrave; ideale per l&rsquo;erogazione di soluzioni profumate.</p>","<p>The perfumery spray dispenser, with its linear and elegant design, is ideal for dispensing perfumed solutions.</p>",,
666,DI15F.0023,SPRAY,Profumeria,Spray,108,Spray,"0,53",3000,0,0,,0,Oro brillante,Shiny gold,Nessuna finitura,Alluminio,61,FEA 15,Alluminio,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/DI15F.0023.jpg,"<p>Il dispenser spray profumeria, dal design lineare ed elegante &egrave; ideale per l&rsquo;erogazione di soluzioni profumate.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The perfumery spray dispenser, with its linear and elegant design, is ideal for dispensing perfumed solutions. </pre>",,
667,DI15F.0034,SPRAY,Profumeria,Spray,108,Spray,"0,56",2500,0,0,,0,Oro satinato,Matte gold,Nessuna finitura,Alluminio,61,FEA 15,Alluminio,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/DI15F.0034.jpg,"<p>Il dispenser spray profumeria, dal design lineare ed elegante &egrave; ideale per l&rsquo;erogazione di soluzioni profumate.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The perfumery spray dispenser, with its linear and elegant design, is ideal for dispensing perfumed solutions.</pre>",,
668,DI15F.0039,SPRAY,Profumeria,Spray,108,Spray,"0,56",2500,2000,0,,0,Argento satinato,Matte silver,Nessuna finitura,Alluminio,61,FEA 15,Alluminio,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/DI15F.0039.jpg,"<p>Il dispenser spray profumeria, dal design lineare ed elegante &egrave; ideale per l&rsquo;erogazione di soluzioni profumate.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The perfumery spray dispenser, with its linear and elegant design, is ideal for dispensing perfumed solutions. </pre>",,
418,DG410.0001,Spray Griffe,Dispenser,Spray Griffe,82,Cover,"0,16",0,0,0,,0,Bianco,White,Nessuna finitura,PP,4,Spray New Griffe,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/griffe-spray-overcap__.jpg,"<p>Il cover spray Griffe &egrave; stato progettato per essere abbinato allo&nbsp;spray Griffe proteggendo il tasto, seguendo&nbsp;linee e proporzioni, per conferire il massimo equilibrio estetico. Ideale per l&rsquo;erogazione di un&rsquo;ampia gamma di prodotti cosmetici, per la detergenza e per la cura dei capelli.</p>","<p>The overcap for spray Griffe has been designed to protect the actuator of the&nbsp;spray pump Griffe; its shape and proportions have been specifically designed for the best aesthetic result. It&#39;s ideal for dispensing of a variety of skincare, personal care and haircare products.</p>",,
